hashtag,hashtag_count,post_link,post_pk,caption_id,post_date,media_type,username,post_text,is_commercial?,likes,comments,IG_auto_desc,image_url
fungifriday,42906,https://www.instagram.com/p/CqFrnbEsZRl,3064046946624836709,17979578585029169,2023-03-22 11:01:24,Carousel,vegnews,"How cute is this extremely tiny jewel of a mushroom! It's scientific name: 𝘔𝘺𝘤𝘦𝘯𝘢 𝘴𝘶𝘣𝘤𝘺𝘢𝘯𝘰𝘤𝘦𝘱𝘩𝘢𝘭𝘢- 𝘴𝘶𝘣𝘤𝘺𝘢𝘯𝘰𝘤𝘦𝘱𝘩𝘢𝘭𝘢 means “blue-head.” ⁠
⁠
Captured by @cho_fungi in Taiwan. ⁠
⁠
⁠
⁠
#vegansofig #vegan #plantbased #mycena #mycenasubcyanocephala #mycology #fungi #fungus #mushroom #fungilove #fungilover #mushlove #fungifanatic #fungiphotography #mushrooms #mushroomphotography #fungifriday #mush",not_commercial,10133,82,"Photo by VegNews on March 22, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/337445580_1228683044414025_6828904880974400327_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjg0eDE1NTYuc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=MQnDDHJp9xgQ7kNvgHDzVGf&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA2NDA0NjY3MzYxNzY5NzM3MQ%3D%3D.2-ccb7-5&oh=00_AYBHkTd-YWFTBxwbMqyoXWZw_fNbXqlrytuYMcc2er9QKg&oe=6666D6B1&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/CqFrnbEsZRl,3064046946624836709,17979578585029169,2023-03-22 11:01:24,Carousel,vegnews,"How cute is this extremely tiny jewel of a mushroom! It's scientific name: 𝘔𝘺𝘤𝘦𝘯𝘢 𝘴𝘶𝘣𝘤𝘺𝘢𝘯𝘰𝘤𝘦𝘱𝘩𝘢𝘭𝘢- 𝘴𝘶𝘣𝘤𝘺𝘢𝘯𝘰𝘤𝘦𝘱𝘩𝘢𝘭𝘢 means “blue-head.” ⁠
⁠
Captured by @cho_fungi in Taiwan. ⁠
⁠
⁠
⁠
#vegansofig #vegan #plantbased #mycena #mycenasubcyanocephala #mycology #fungi #fungus #mushroom #fungilove #fungilover #mushlove #fungifanatic #fungiphotography #mushrooms #mushroomphotography #fungifriday #mush",not_commercial,10133,82,"Photo by VegNews on March 22, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/336951026_9466556860036205_8218297257310226452_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjg0eDE1NDguc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4fEMuN2rsDUQ7kNvgFsWm_J&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA2NDA0NjY3MzE2NDY1NzkxMA%3D%3D.2-ccb7-5&oh=00_AYCrcfZC33mtd56wLKpMf-TXsAPKoYwtR2idjVQTqC7MDA&oe=6666F01A&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/CsifBnNveBU,3108183143106863188,17925915887702976,2023-05-22 08:32:06,Carousel,cho_fungi,"褐剛毛小菇 𝘔𝘺𝘤𝘦𝘯𝘢 𝘣𝘳𝘶𝘯𝘯𝘦𝘪𝘴𝘦𝘵𝘰𝘴𝘢
- 𝘣𝘳𝘶𝘯𝘯𝘦𝘪𝘴𝘦𝘵𝘰𝘴𝘢 means “brown-bristle”
. 
.
#mycena #mycenabrunneisetosa #mycology #fungi #fungus #mushroom #fungilove #fungilover #mushlove #fungifanatic #fungiphotography #mushroomphotography #fungifriday #macro #macrophotography #fungiofinstagram #mushroomsofinstagram #taiwan #fujifilm #fujifilmtw #fujifilmtaiwan #fujifilmxt200 #laowa #laowa65mm #laowa65mmmacro #cygnustechdiffuser 
#真菌 #菇菇 #菌類 #버섯",not_commercial,3434,17,"Photo by Eric Cho on May 22, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/348522644_264991029383515_6158819648241901631_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTcuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=RUdwmM-Dx8sQ7kNvgGs9VET&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzEwODE4MzEzOTM4MjIyMzgxMQ%3D%3D.2-ccb7-5&oh=00_AYBQ-D0SfqT4XpQLLS7MIK35us08FJHQKE4hpdpQYHfpBQ&oe=6666C72E&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C7oPL-2AsZ4,3380018314431612536,17998187702390215,2024-05-31 10:00:10,Single Image,csirogram,"You're so golden! 💛

The Golden-scruffy Collybia (Cyptotrama asprata) is found all around the world. In Australia it's primarily found along the east coast.

With a cushion-shaped mushroom cap that grows up to 2.7 centimetres in diameter, it's covered in bright yellow and orange protrusions that lose their vibrancy as the mushroom ages.

It's a saprobic fungus, so it processes dead and decaying wood from deciduous and coniferous trees. 🌲 

📸 | Byteme via @inaturalistorg / Atlas of Living Australia

*CSIRO does not endorse the consumption of any fungus referenced in #FungiFriday*

#GoldenHour #OohSpiky #AtlasofLivingAustralia #WeLoveScience #CSIRO",not_commercial,1567,8,"Photo by CSIRO on May 31, 2024. May be an image of mushroom and puffball mushroom.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/447174761_751860913792518_279151853231487538_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=4rGwQrqSfyUQ7kNvgEzGDq-&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM4MDAxODMxNDQzMTYxMjUzNg%3D%3D.2-ccb7-5&oh=00_AYDK1APkiXSHZ4zeXf0ZqOvnwKXmMngG_RFlLSp3mBb6gg&oe=6666D8C6&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C7y0ckcPPeX,3382996931801053079,17924451617910445,2024-06-04 12:38:02,Carousel,mushroomseen,"Comment your thoughts!💖
-
📸 Source: @ jason_cline on TikTok
(Dm for credit or removal / All rights® are reserved & belong to their respective owners)
-
✔𝓣𝓸 𝓸𝓻𝓭𝓮𝓻 𝓸𝓻 𝓼𝓮𝓮 𝓶𝓸𝓻𝓮 𝓹𝓻𝓸𝓭𝓾𝓬𝓽𝓼,👉𝓒𝓱𝓮𝓬𝓴 𝓽𝓱𝓮 𝓛𝓘𝓝𝓚 𝓘𝓝 𝓞𝓤𝓡 𝓑𝓘𝓞👆
-
-
-
-
#🍄#mushroomsociety#mycologysociety#mushroomhunting#mushroomart#mushroomspotting#flyagaric#fantasticfungi#wildmushrooms#foraged#mushroomphotography#mushlove#fungi#svampplockning#cortinarius#slimemould#mushroomoftheday#mushroomidentification#mycologymonday#fungi_fan_club#fungifriday#fungusfreaks#fungihunter#mycologyclub#fungioftheday#bluemushroom",not_commercial,34,0,"Photo by mushroomseen on June 04, 2024. May be an image of ‎shiitake mushrooms, mushroom and ‎text that says '‎CONVERSATIONS CONICERITIONS WITH ME ENJOY سه م= CAUS BECAUSE YOU 3 玉 IMA A FUNGI‎'‎‎.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/447783402_719353470216763_898824479301357112_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45ODJ4MTIyNC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=BrVasPp4XzMQ7kNvgEPFfNY&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM4Mjk5NjkyNTUyNjM5MzM3Mw%3D%3D.2-ccb7-5&oh=00_AYBono3OWCpP9Yphp2BFk_VbVmSNnAqgQILOhlFpTD9zIw&oe=6666CD58&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C7y0ckcPPeX,3382996931801053079,17924451617910445,2024-06-04 12:38:02,Carousel,mushroomseen,"Comment your thoughts!💖
-
📸 Source: @ jason_cline on TikTok
(Dm for credit or removal / All rights® are reserved & belong to their respective owners)
-
✔𝓣𝓸 𝓸𝓻𝓭𝓮𝓻 𝓸𝓻 𝓼𝓮𝓮 𝓶𝓸𝓻𝓮 𝓹𝓻𝓸𝓭𝓾𝓬𝓽𝓼,👉𝓒𝓱𝓮𝓬𝓴 𝓽𝓱𝓮 𝓛𝓘𝓝𝓚 𝓘𝓝 𝓞𝓤𝓡 𝓑𝓘𝓞👆
-
-
-
-
#🍄#mushroomsociety#mycologysociety#mushroomhunting#mushroomart#mushroomspotting#flyagaric#fantasticfungi#wildmushrooms#foraged#mushroomphotography#mushlove#fungi#svampplockning#cortinarius#slimemould#mushroomoftheday#mushroomidentification#mycologymonday#fungi_fan_club#fungifriday#fungusfreaks#fungihunter#mycologyclub#fungioftheday#bluemushroom",not_commercial,34,0,"Photo by mushroomseen on June 04, 2024. May be an image of shiitake mushrooms, mushroom and text.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/447867701_1212777166553752_2712472214180649587_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45ODJ4MTIyNC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=8x5QAULI9c8Q7kNvgEH0xKQ&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM4Mjk5NjkyNTUzNDc5MzM4Mg%3D%3D.2-ccb7-5&oh=00_AYBjXryu6kxZbyXruvBar1U7IlK_ulFpE_e3ymRxr3EYEg&oe=6666D5CA&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C7y0ckcPPeX,3382996931801053079,17924451617910445,2024-06-04 12:38:02,Carousel,mushroomseen,"Comment your thoughts!💖
-
📸 Source: @ jason_cline on TikTok
(Dm for credit or removal / All rights® are reserved & belong to their respective owners)
-
✔𝓣𝓸 𝓸𝓻𝓭𝓮𝓻 𝓸𝓻 𝓼𝓮𝓮 𝓶𝓸𝓻𝓮 𝓹𝓻𝓸𝓭𝓾𝓬𝓽𝓼,👉𝓒𝓱𝓮𝓬𝓴 𝓽𝓱𝓮 𝓛𝓘𝓝𝓚 𝓘𝓝 𝓞𝓤𝓡 𝓑𝓘𝓞👆
-
-
-
-
#🍄#mushroomsociety#mycologysociety#mushroomhunting#mushroomart#mushroomspotting#flyagaric#fantasticfungi#wildmushrooms#foraged#mushroomphotography#mushlove#fungi#svampplockning#cortinarius#slimemould#mushroomoftheday#mushroomidentification#mycologymonday#fungi_fan_club#fungifriday#fungusfreaks#fungihunter#mycologyclub#fungioftheday#bluemushroom",not_commercial,34,0,"Photo by mushroomseen on June 04, 2024. May be an image of text.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/447845949_2115985948786057_6386975315278929963_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45OTR4MTIzOC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=J0x-VZbGMFwQ7kNvgHGl0qP&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM4Mjk5NjkyNTUyNjQxMzU4NA%3D%3D.2-ccb7-5&oh=00_AYD1fnGiOUkDKDOZGpzr3INps_-p9Dr8_E_YeZ1ruvuMKw&oe=6666B82E&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/CuU-Z3PvB6y,3140409296374472370,17919414005666441,2023-07-05 19:39:42,Single Image,presently.here,"Suillus spraguei, I believe, glistening after the rain.  #fungi #fungusamongus #fungus #naturejournaling #mothernature #forest #forestfloor #mushrooms #fungi #fungifanatic #fungifreaks #mushrooms #fungispotting #hiking #mushroomwatching #walkingmeditation #mothernature #massachusetts #fungiofmassachusetts #summer #mushroomsofinstagram #fungiofinstagram #fungiaffair #mixedwoods #funghi #pilze #fungifriday #forest #forestfloorfinds #fungiphotos #bolete #suillusspraguei",not_commercial,314,4,"Photo by Presently Here on July 05, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/358045605_659629092872588_1335595587516674055_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0ODQuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=fWzC7o0ceIsQ7kNvgF3Kz6-&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzE0MDQwOTI5NjM3NDQ3MjM3MA%3D%3D.2-ccb7-5&oh=00_AYCgeAiKgsVZlzL4EL1STs7gt6IgJsPV1w4FZ7u1IlOl9A&oe=6666C9F3&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C7qtTHkPQV1,3380713696182207861,18005454323315090,2024-06-01 09:01:39,Carousel,cho_fungi,"褐剛毛小菇 𝘔𝘺𝘤𝘦𝘯𝘢 𝘣𝘳𝘶𝘯𝘯𝘦𝘪𝘴𝘦𝘵𝘰𝘴𝘢
- 𝘣𝘳𝘶𝘯𝘯𝘦𝘪𝘴𝘦𝘵𝘰𝘴𝘢 means “brown-bristle”
- 𝘔. 𝘣𝘳𝘶𝘯𝘯𝘦𝘪𝘴𝘦𝘵𝘰𝘴𝘢 is characterized by having bright orange pileus with long pileosetae, the hairy stipe rising from the basal disc.
- It’s a common species in the low-altitude mountainous part of Taiwan.
. 
.
#mycena #mycenabrunneisetosa #mycology #fungi #fungus #mushroom #fungilove #fungilover #mushlove #fungifanatic #fungiphotography #mushroomphotography #fungifriday #macro #macrophotography #fungiofinstagram #mushroomsofinstagram #taiwan #fujifilm #fujifilmtw #fujifilmtaiwan #fujifilmxh2 #laowa #laowa65mm #laowa65mmmacro #cygnustechdiffuser 
#真菌 #菇菇 #菌類 #버섯",not_commercial,751,1,"Photo by Eric Cho on June 01, 2024. May be an image of mushroom.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/447045923_1500121357267396_3601910458850591128_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=m4xoYVvMY0AQ7kNvgGy8lrJ&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM4MDcxMzY5MDU5NTU3MDAzMg%3D%3D.2-ccb7-5&oh=00_AYC9mRU8A9on3842YNLoftDB_W8H_26SV6OiUpH3uZoGbQ&oe=6666BDCF&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C7qtTHkPQV1,3380713696182207861,18005454323315090,2024-06-01 09:01:39,Carousel,cho_fungi,"褐剛毛小菇 𝘔𝘺𝘤𝘦𝘯𝘢 𝘣𝘳𝘶𝘯𝘯𝘦𝘪𝘴𝘦𝘵𝘰𝘴𝘢
- 𝘣𝘳𝘶𝘯𝘯𝘦𝘪𝘴𝘦𝘵𝘰𝘴𝘢 means “brown-bristle”
- 𝘔. 𝘣𝘳𝘶𝘯𝘯𝘦𝘪𝘴𝘦𝘵𝘰𝘴𝘢 is characterized by having bright orange pileus with long pileosetae, the hairy stipe rising from the basal disc.
- It’s a common species in the low-altitude mountainous part of Taiwan.
. 
.
#mycena #mycenabrunneisetosa #mycology #fungi #fungus #mushroom #fungilove #fungilover #mushlove #fungifanatic #fungiphotography #mushroomphotography #fungifriday #macro #macrophotography #fungiofinstagram #mushroomsofinstagram #taiwan #fujifilm #fujifilmtw #fujifilmtaiwan #fujifilmxh2 #laowa #laowa65mm #laowa65mmmacro #cygnustechdiffuser 
#真菌 #菇菇 #菌類 #버섯",not_commercial,751,1,"Photo by Eric Cho on June 01, 2024. May be an image of mushroom.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/447067591_1018101803014462_9016683915104480161_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTguc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ONczW0hm9XMQ7kNvgEojP1X&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM4MDcxMzY5MDU4Njk0ODQ0OQ%3D%3D.2-ccb7-5&oh=00_AYDrXQQHbU90rHetyBb-a1UtIBXiddRKiZpfdkn-Gp8GuQ&oe=6666D203&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C3IZOnIK3pN,3298997682297338445,18331360804128259,2024-02-09 15:06:31,Single Image,andysandsphotography,A pleasant little group I found back in the Autumn for #fungifriday #fungi #fungiphotography #fungifanatic #fungifreaks #fungilove #nuts_about_macro  #supermacro_world #macro_perfection #macro_brilliance #macro_captures #macromushroom #macromushrooms #fungiofinstagram #allthingsfungi #inthewoods #omsystem #omdigitalsolutions #olympusmacro #passion_in_macro #magicmacroworld #natureloversgallery #wondersofnature #macromood  #seetheunseen #forestfinds #inthewoods #amazingnature #fantasticfungi #fungiart,not_commercial,1069,15,"Photo by Andy Sands on February 09, 2024.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/426029941_954444542872410_5672394454061382487_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ETTu__hhDasQ7kNvgEqPmTw&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzI5ODk5NzY4MjI5NzMzODQ0NQ%3D%3D.2-ccb7-5&oh=00_AYBW3yy4db0-qfYHj0UtnmOcnkRajE1f7GL0PAoraaFcqQ&oe=6666D497&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C3ahmtVK8jJ,3304101072178235593,18006589979114730,2024-02-16 16:06:03,Carousel,andysandsphotography,Conical brittlestem doing the twist… #fungifriday #fungi #fungiphotography #fungifanatic #fungifreaks #fungilove #nuts_about_macro  #supermacro_world #macro_perfection #macro_brilliance #macro_captures #macromushroom #macromushrooms #fungiofinstagram #allthingsfungi #inthewoods #omsystem #omdigitalsolutions #olympusmacro #passion_in_macro #magicmacroworld #natureloversgallery #wondersofnature #macromood  #seetheunseen #forestfinds #inthewoods #amazingnature #fantasticfungi #fungiart,not_commercial,1226,28,"Photo by Andy Sands on February 16, 2024.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/427626268_1325584202169818_2077121887157024837_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ve4izceh1Z0Q7kNvgGJPnnI&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzMwNDEwMTA2MzMwMjg5NTE1NA%3D%3D.2-ccb7-5&oh=00_AYC8D1JMWQfo8ppMaZauqf0F2BgYQaRN8q8wyncsaOsuYg&oe=6666E2CD&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C3ahmtVK8jJ,3304101072178235593,18006589979114730,2024-02-16 16:06:03,Carousel,andysandsphotography,Conical brittlestem doing the twist… #fungifriday #fungi #fungiphotography #fungifanatic #fungifreaks #fungilove #nuts_about_macro  #supermacro_world #macro_perfection #macro_brilliance #macro_captures #macromushroom #macromushrooms #fungiofinstagram #allthingsfungi #inthewoods #omsystem #omdigitalsolutions #olympusmacro #passion_in_macro #magicmacroworld #natureloversgallery #wondersofnature #macromood  #seetheunseen #forestfinds #inthewoods #amazingnature #fantasticfungi #fungiart,not_commercial,1226,28,"Photo by Andy Sands on February 16, 2024.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/427861351_363740063145423_8800251938578022514_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Ip40ruBHWoQQ7kNvgEFSsPq&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzMwNDEwMTA2MzQ4NzYxMzU3NA%3D%3D.2-ccb7-5&oh=00_AYCk0RnlhaWcghSsqMOn2Kkj6cxLXtrXs6elry2CC9eKLw&oe=6666DDC9&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C7ohxwCP5lZ,3380100074708113753,17967339452741218,2024-05-31 12:42:30,Carousel,cho_fungi,"毛狀小皮傘 𝘔𝘢𝘳𝘢𝘴𝘮𝘪𝘶𝘴 𝘤𝘢𝘱𝘪𝘭𝘭𝘢𝘳𝘪𝘴
- 𝘤𝘢𝘱𝘪𝘭𝘭𝘢𝘳𝘪𝘴 means “of hair”
- On fallen leaves
. 
. 
#marasmius #marasmiuscapillaris #mycology #fungi #fungus #mushroom #fungilove #fungilover #mushlove #fungifanatic #fungiphotography #mushroomphotography #fungifriday #macro #macrophotography #fungiofinstagram #mushroomsofinstagram #taiwan #fujifilm #fujifilmtw #fujifilmtaiwan #fujifilmxh2 #laowa #laowa65mm #laowa65mmmacro #cygnustechdiffuser 
#真菌 #菇菇 #菌類 #버섯",not_commercial,719,3,"Photo by Eric Cho on May 31, 2024. May be an image of mushroom.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/446898784_1115923956179399_4295299004394511477_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDk2MC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=oe9jluOFW0gQ7kNvgE8cB7R&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM4MDEwMDA2OTUwNzE5NzIwMA%3D%3D.2-ccb7-5&oh=00_AYD3U2_ASxi5GxaAfssHwfJ6hahgh4rIggLZY654vxgPvw&oe=6666EC2D&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C7ohxwCP5lZ,3380100074708113753,17967339452741218,2024-05-31 12:42:30,Carousel,cho_fungi,"毛狀小皮傘 𝘔𝘢𝘳𝘢𝘴𝘮𝘪𝘶𝘴 𝘤𝘢𝘱𝘪𝘭𝘭𝘢𝘳𝘪𝘴
- 𝘤𝘢𝘱𝘪𝘭𝘭𝘢𝘳𝘪𝘴 means “of hair”
- On fallen leaves
. 
. 
#marasmius #marasmiuscapillaris #mycology #fungi #fungus #mushroom #fungilove #fungilover #mushlove #fungifanatic #fungiphotography #mushroomphotography #fungifriday #macro #macrophotography #fungiofinstagram #mushroomsofinstagram #taiwan #fujifilm #fujifilmtw #fujifilmtaiwan #fujifilmxh2 #laowa #laowa65mm #laowa65mmmacro #cygnustechdiffuser 
#真菌 #菇菇 #菌類 #버섯",not_commercial,719,3,"Photo by Eric Cho on May 31, 2024. May be an image of wafer.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/447070490_865303798760315_3351564072050547683_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDk2Mi5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=9cSzAOyoB94Q7kNvgFgmdt3&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM4MDEwMDA2OTY5MTYzMDQ0Mg%3D%3D.2-ccb7-5&oh=00_AYClO0jBdI2b0tPtI8t-GSXlKpmR3hyKhezCpZ5-1uzyMw&oe=6666F030&_nc_sid=2011ad
fungifriday,42906,https://www.instagram.com/p/C7ohxwCP5lZ,3380100074708113753,17967339452741218,2024-05-31 12:42:30,Carousel,cho_fungi,"毛狀小皮傘 𝘔𝘢𝘳𝘢𝘴𝘮𝘪𝘶𝘴 𝘤𝘢𝘱𝘪𝘭𝘭𝘢𝘳𝘪𝘴
- 𝘤𝘢𝘱𝘪𝘭𝘭𝘢𝘳𝘪𝘴 means “of hair”
- On fallen leaves
. 
. 
#marasmius #marasmiuscapillaris #mycology #fungi #fungus #mushroom #fungilove #fungilover #mushlove #fungifanatic #fungiphotography #mushroomphotography #fungifriday #macro #macrophotography #fungiofinstagram #mushroomsofinstagram #taiwan #fujifilm #fujifilmtw #fujifilmtaiwan #fujifilmxh2 #laowa #laowa65mm #laowa65mmmacro #cygnustechdiffuser 
#真菌 #菇菇 #菌類 #버섯",not_commercial,719,3,"Photo by Eric Cho on May 31, 2024. May be an image of mushroom.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/447015485_495385396179165_1855919828337591094_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDk2Mi5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=vIKKUBfQRzMQ7kNvgEKV18V&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM4MDEwMDA2OTUxNTQ0Nzg4OA%3D%3D.2-ccb7-5&oh=00_AYDfSjrXZzO7zE0ZR-pFRBzjqU_q_4y3qpZdkkSrdBVm6Q&oe=6666E55D&_nc_sid=2011ad
